trade_id,symbol,open_date_time,volume,side,open_price,initial_stop_loss,take_profit,close_date_time,swap,commission,profit,close_reason,candle_patterns
M963704386465076,USDJPY,2025-01-07T23:01:17,0.04,BUY,158.08,157.89,158.49,2025-01-08T00:05:22.818,0.00,-0.1,0.05,CLOSE_REASON_STOP_LOSS,"['CDL_BELTHOLD', 'CDL_CLOSINGMARUBOZU', 'CDL_DOJI_10_0.1', 'CDL_GRAVESTONEDOJI', 'CDL_LONGLEGGEDDOJI', 'CDL_LONGLINE', 'CDL_MARUBOZU']"
M963704386465083,NZDUSD,2025-01-07T23:05:49,0.12,SELL,0.56332,0.56386,0.56186,2025-01-08T00:20:37.154,0.00,-0.3,-6.84,CLOSE_REASON_STOP_LOSS,"['CDL_BELTHOLD', 'CDL_CLOSINGMARUBOZU', 'CDL_INSIDE', 'CDL_LONGLINE', 'CDL_MARUBOZU', 'CDL_SHORTLINE', 'CDL_SPINNINGTOP']"
M963704386465201,EURUSD,2025-01-08T01:36:17,0.07,BUY,1.03505,1.03416,1.03758,2025-01-08T01:37:29.905,0.00,-0.18,-0.64,CLOSE_REASON_STOP_LOSS,['CDL_SHORTLINE']
M963704386465204,EURUSD,2025-01-08T01:40:56,0.07,BUY,1.03515,1.03425,1.03755,2025-01-08T03:33:33.92,0.00,-0.18,-3.51,CLOSE_REASON_STOP_LOSS,['CDL_SHORTLINE']
M963704386465220,NZDUSD,2025-01-08T01:51:21,0.11,SELL,0.56284,0.5634,0.56134,2025-01-08T02:00:27.637,0.00,-0.28,-6.72,CLOSE_REASON_STOP_LOSS,"['CDL_BELTHOLD', 'CDL_CLOSINGMARUBOZU', 'CDL_DOJI_10_0.1', 'CDL_DRAGONFLYDOJI', 'CDL_HAMMER', 'CDL_LONGLEGGEDDOJI', 'CDL_LONGLINE', 'CDL_MARUBOZU', 'CDL_MATCHINGLOW', 'CDL_RICKSHAWMAN', 'CDL_SPINNINGTOP', 'CDL_TAKURI']"
M963704386465279,USDJPY,2025-01-08T02:39:41,0.06,SELL,158.01,158.12,157.73,2025-01-08T02:45:56.39,0.00,-0.15,-4.48,CLOSE_REASON_STOP_LOSS,"['CDL_BELTHOLD', 'CDL_CLOSINGMARUBOZU', 'CDL_DOJI_10_0.1', 'CDL_DOJISTAR', 'CDL_DRAGONFLYDOJI', 'CDL_GAPSIDESIDEWHITE', 'CDL_GRAVESTONEDOJI', 'CDL_HAMMER', 'CDL_LONGLEGGEDDOJI', 'CDL_LONGLINE', 'CDL_MARUBOZU', 'CDL_SEPARATINGLINES', 'CDL_SHOOTINGSTAR', 'CDL_TAKURI']"
M963704386465280,US30,2025-01-08T02:40:57,0.13,BUY,42577.85,42529.4,42707.24,2025-01-08T06:55:09.54,0.00,-0.03,-0.93,CLOSE_REASON_STOP_LOSS,"['CDL_BELTHOLD', 'CDL_CLOSINGMARUBOZU', 'CDL_DOJI_10_0.1', 'CDL_HIGHWAVE', 'CDL_HIKKAKE', 'CDL_LONGLEGGEDDOJI', 'CDL_LONGLINE', 'CDL_MARUBOZU', 'CDL_RICKSHAWMAN', 'CDL_SPINNINGTOP']"
M963704386465298,US500,2025-01-08T02:45:32,0.92,BUY,5915.81,5908.74,5933.7,2025-01-08T06:55:09.583,0.00,-0.23,-1.45,CLOSE_REASON_STOP_LOSS,"['CDL_3OUTSIDE', 'CDL_BELTHOLD', 'CDL_DOJI_10_0.1', 'CDL_ENGULFING', 'CDL_INSIDE', 'CDL_SHORTLINE', 'CDL_SPINNINGTOP']"
M963704386465366,AUDUSD,2025-01-08T03:45:54,0.1,BUY,0.62298,0.62234,0.62462,2025-01-08T05:06:28.468,0.00,-0.25,-4.00,CLOSE_REASON_STOP_LOSS,"['CDL_BELTHOLD', 'CDL_CLOSINGMARUBOZU', 'CDL_HIKKAKE', 'CDL_INSIDE', 'CDL_LONGLINE', 'CDL_SHORTLINE']"
M963704386465369,NZDUSD,2025-01-08T03:50:27,0.12,BUY,0.5633,0.5627,0.5647,2025-01-08T06:56:24.061,0.00,-0.3,1.80,CLOSE_REASON_STOP_LOSS,"['CDL_3OUTSIDE', 'CDL_BELTHOLD', 'CDL_CLOSINGMARUBOZU', 'CDL_DOJI_10_0.1', 'CDL_HAMMER', 'CDL_HARAMI', 'CDL_HIKKAKE', 'CDL_INSIDE', 'CDL_LONGLINE', 'CDL_MARUBOZU', 'CDL_SHORTLINE']"
M963704386465455,USDJPY,2025-01-08T04:40:22,0.05,BUY,158.25,158.09,158.57,2025-01-08T05:29:07.509,0.00,-0.13,-4.05,CLOSE_REASON_STOP_LOSS,"['CDL_BELTHOLD', 'CDL_CLOSINGMARUBOZU', 'CDL_DOJI_10_0.1', 'CDL_DOJISTAR', 'CDL_DRAGONFLYDOJI', 'CDL_HAMMER', 'CDL_LONGLEGGEDDOJI', 'CDL_LONGLINE', 'CDL_MARUBOZU', 'CDL_MORNINGDOJISTAR', 'CDL_MORNINGSTAR', 'CDL_SHORTLINE', 'CDL_TAKURI']"
M963704386465737,EURUSD,2025-01-08T06:35:57,0.2,BUY,1.0354,1.0351,1.0362,2025-01-08T06:55:12.104,0.00,-0.5,-7.60,CLOSE_REASON_STOP_LOSS,"['CDL_BELTHOLD', 'CDL_CLOSINGMARUBOZU', 'CDL_DOJI_10_0.1', 'CDL_HIGHWAVE', 'CDL_LONGLEGGEDDOJI', 'CDL_LONGLINE', 'CDL_MARUBOZU', 'CDL_RICKSHAWMAN', 'CDL_SEPARATINGLINES', 'CDL_SHORTLINE', 'CDL_SPINNINGTOP']"
M963704386465741,AUDUSD,2025-01-08T06:40:33,0.09,BUY,0.62348,0.62281,0.62526,2025-01-08T07:11:25.792,0.00,-0.23,-6.49,CLOSE_REASON_STOP_LOSS,"['CDL_3INSIDE', 'CDL_HARAMI', 'CDL_HIKKAKE', 'CDL_INSIDE', 'CDL_LONGLINE', 'CDL_SHORTLINE']"
M963704386465827,AUDUSD,2025-01-08T07:15:47,0.14,BUY,0.62327,0.62281,0.62438,2025-01-08T07:24:44.139,0.00,-0.35,-7.14,CLOSE_REASON_STOP_LOSS,"['CDL_BELTHOLD', 'CDL_HAMMER', 'CDL_SHORTLINE']"
M963704386466002,US30,2025-01-08T08:26:18,0.26,SELL,42567.15,42589.81,42503.89,2025-01-08T08:32:08.975,0.00,-0.05,-4.64,CLOSE_REASON_STOP_LOSS,"['CDL_3INSIDE', 'CDL_BELTHOLD', 'CDL_CLOSINGMARUBOZU', 'CDL_HARAMI', 'CDL_HIGHWAVE', 'CDL_INSIDE', 'CDL_LONGLINE', 'CDL_MARUBOZU', 'CDL_SPINNINGTOP']"
M963704386466033,NZDUSD,2025-01-08T08:33:11,0.11,SELL,0.56261,0.56316,0.5612,2025-01-08T10:45:26.776,0.00,-0.28,15.06,CLOSE_REASON_TAKE_PROFIT,"['CDL_BELTHOLD', 'CDL_CLOSINGMARUBOZU', 'CDL_DOJI_10_0.1', 'CDL_HIGHWAVE', 'CDL_LONGLEGGEDDOJI', 'CDL_LONGLINE', 'CDL_MARUBOZU', 'CDL_SHORTLINE', 'CDL_SPINNINGTOP']"
M963704386466042,EURUSD,2025-01-08T08:35:30,0.06,SELL,1.03252,1.03357,1.02959,2025-01-08T08:36:45.329,0.00,-0.15,-2.64,CLOSE_REASON_STOP_LOSS,"['CDL_BELTHOLD', 'CDL_CLOSINGMARUBOZU', 'CDL_DOJI_10_0.1', 'CDL_HIGHWAVE', 'CDL_HIKKAKE', 'CDL_INSIDE', 'CDL_LONGLEGGEDDOJI', 'CDL_LONGLINE', 'CDL_MARUBOZU', 'CDL_RICKSHAWMAN', 'CDL_SHORTLINE', 'CDL_SPINNINGTOP']"
M963704386466043,AUDUSD,2025-01-08T08:35:36,0.11,SELL,0.62254,0.62309,0.62107,2025-01-08T10:46:08.507,0.00,-0.28,15.83,CLOSE_REASON_TAKE_PROFIT,"['CDL_IDENTICAL3CROWS', 'CDL_SHORTLINE']"
M963704386466374,US30,2025-01-08T09:40:48,0.15,BUY,42602.85,42560.73,42714.51,2025-01-08T11:24:53.212,0.00,-0.03,0.07,CLOSE_REASON_STOP_LOSS,"['CDL_DOJI_10_0.1', 'CDL_GRAVESTONEDOJI', 'CDL_HIGHWAVE', 'CDL_HIKKAKE', 'CDL_INSIDE', 'CDL_LONGLEGGEDDOJI', 'CDL_LONGLINE', 'CDL_RICKSHAWMAN', 'CDL_SHORTLINE', 'CDL_SPINNINGTOP']"
M963704386466383,EURUSD,2025-01-08T09:45:18,0.07,SELL,1.03216,1.03296,1.02996,2025-01-08T11:30:23.617,0.00,-0.18,15.53,CLOSE_REASON_TAKE_PROFIT,"['CDL_HAMMER', 'CDL_HANGINGMAN', 'CDL_SHORTLINE']"
M963704386466408,US500,2025-01-08T09:58:56,0.83,BUY,5921.28,5913.68,5940.65,2025-01-08T11:20:30.391,0.00,-0.2,-2.88,CLOSE_REASON_STOP_LOSS,"['CDL_BELTHOLD', 'CDL_CLOSINGMARUBOZU', 'CDL_HIKKAKE', 'CDL_INSIDE', 'CDL_LONGLINE', 'CDL_SHORTLINE', 'CDL_SPINNINGTOP']"
M963704386466746,NZDUSD,2025-01-08T11:10:15,0.1,SELL,0.56133,0.56196,0.55957,2025-01-08T11:36:45.027,0.00,-0.25,17.20,CLOSE_REASON_TAKE_PROFIT,"['CDL_3INSIDE', 'CDL_BELTHOLD', 'CDL_DOJI_10_0.1', 'CDL_HARAMI', 'CDL_HIKKAKE', 'CDL_INSIDE', 'CDL_LONGLINE', 'CDL_SHORTLINE']"
M963704386466778,AUDUSD,2025-01-08T11:15:58,0.07,SELL,0.62089,0.62174,0.61865,2025-01-08T11:48:31.849,0.00,-0.18,5.80,CLOSE_REASON_STOP_LOSS,"['CDL_CLOSINGMARUBOZU', 'CDL_HAMMER', 'CDL_LONGLINE']"
M963704386467108,AUDUSD,2025-01-08T12:14:43,0.09,SELL,0.6195,0.6202,0.6177,2025-01-08T13:01:29.449,0.00,-0.23,-4.33,CLOSE_REASON_STOP_LOSS,"['CDL_BELTHOLD', 'CDL_CLOSINGMARUBOZU', 'CDL_DOJI_10_0.1', 'CDL_GRAVESTONEDOJI', 'CDL_HARAMI', 'CDL_HARAMICROSS', 'CDL_HIGHWAVE', 'CDL_INVERTEDHAMMER', 'CDL_LONGLEGGEDDOJI', 'CDL_LONGLINE', 'CDL_MARUBOZU', 'CDL_RICKSHAWMAN', 'CDL_SEPARATINGLINES', 'CDL_SPINNINGTOP']"
M963704386467110,USDJPY,2025-01-08T12:15:51,0.07,BUY,158.49,158.37,158.72,2025-01-08T13:00:07.653,0.00,-0.18,-5.22,CLOSE_REASON_STOP_LOSS,"['CDL_CLOSINGMARUBOZU', 'CDL_DOJI_10_0.1', 'CDL_HIGHWAVE', 'CDL_INSIDE', 'CDL_LONGLEGGEDDOJI', 'CDL_RICKSHAWMAN', 'CDL_SHORTLINE', 'CDL_SPINNINGTOP']"
M963704386468975,USDJPY,2025-01-08T19:38:58,0.04,BUY,158.49,158.31,158.84,2025-01-08T20:48:56.544,0.00,-0.1,-4.49,CLOSE_REASON_STOP_LOSS,"['CDL_BELTHOLD', 'CDL_CLOSINGMARUBOZU', 'CDL_HIKKAKE', 'CDL_INSIDE', 'CDL_LONGLINE', 'CDL_MARUBOZU', 'CDL_SHORTLINE']"
M963704386469060,EURUSD,2025-01-08T20:19:27,0.1,BUY,1.0313,1.0307,1.0329,2025-01-08T21:30:34.052,-2.72,-0.25,-1.12,CLOSE_REASON_USER,"['CDL_BELTHOLD', 'CDL_DOJI_10_0.1', 'CDL_HIGHWAVE', 'CDL_HIKKAKE', 'CDL_INSIDE', 'CDL_LONGLEGGEDDOJI', 'CDL_LONGLINE', 'CDL_RICKSHAWMAN', 'CDL_SPINNINGTOP']"
M963704386469382,US500,2025-01-09T01:07:58,0.51,SELL,5894.35,5906.57,5861.5,2025-01-09T08:12:12.771,0.00,-0.13,3.38,CLOSE_REASON_STOP_LOSS,"['CDL_ADVANCEBLOCK', 'CDL_BELTHOLD', 'CDL_CLOSINGMARUBOZU', 'CDL_ENGULFING', 'CDL_HIKKAKE', 'CDL_LONGLINE', 'CDL_MARUBOZU', 'CDL_SHORTLINE']"
M963704386469393,USDJPY,2025-01-09T01:11:25,0.05,SELL,158.16,158.29,157.82,2025-01-09T02:38:35.623,0.00,-0.13,0.37,CLOSE_REASON_STOP_LOSS,"['CDL_BELTHOLD', 'CDL_CLOSINGMARUBOZU', 'CDL_HARAMI', 'CDL_INSIDE', 'CDL_LONGLINE', 'CDL_MARUBOZU', 'CDL_SHORTLINE']"
M963704386469405,NZDUSD,2025-01-09T01:30:56,0.16,SELL,0.55987,0.56025,0.55885,2025-01-09T01:40:57.186,0.00,-0.4,-6.72,CLOSE_REASON_STOP_LOSS,"['CDL_3OUTSIDE', 'CDL_BELTHOLD', 'CDL_ENGULFING', 'CDL_SHORTLINE']"
M963704386469414,AUDUSD,2025-01-09T01:36:42,0.15,SELL,0.6202,0.6206,0.6191,2025-01-09T01:47:01.157,0.00,-0.38,1.79,CLOSE_REASON_STOP_LOSS,"['CDL_BELTHOLD', 'CDL_CLOSINGMARUBOZU', 'CDL_ENGULFING', 'CDL_HIKKAKE', 'CDL_INSIDE', 'CDL_LONGLINE', 'CDL_MARUBOZU', 'CDL_SHORTLINE', 'CDL_SPINNINGTOP']"
M963704386469422,NZDUSD,2025-01-09T01:45:51,0.15,SELL,0.55985,0.56025,0.55881,2025-01-09T02:14:16.952,0.00,-0.38,-3.01,CLOSE_REASON_STOP_LOSS,"['CDL_CLOSINGMARUBOZU', 'CDL_SHORTLINE', 'CDL_SPINNINGTOP']"
M963704386469427,AUDUSD,2025-01-09T01:48:11,0.09,SELL,0.61997,0.62065,0.61803,2025-01-09T02:19:45.755,0.00,-0.23,-6.13,CLOSE_REASON_STOP_LOSS,"['CDL_BELTHOLD', 'CDL_CLOSINGMARUBOZU', 'CDL_HIKKAKE', 'CDL_INSIDE', 'CDL_LONGLINE', 'CDL_MARUBOZU', 'CDL_SHORTLINE', 'CDL_SPINNINGTOP']"
M963704386469460,EURUSD,2025-01-09T02:46:16,0.11,BUY,1.03173,1.03116,1.03326,2025-01-09T03:50:32.233,0.00,-0.28,-4.63,CLOSE_REASON_STOP_LOSS,"['CDL_BELTHOLD', 'CDL_CLOSINGMARUBOZU', 'CDL_LONGLINE', 'CDL_MARUBOZU', 'CDL_SHORTLINE']"
M963704386469471,USDJPY,2025-01-09T02:53:21,0.06,SELL,158.04,158.16,157.78,2025-01-09T04:42:42.674,0.00,-0.15,5.02,CLOSE_REASON_STOP_LOSS,"['CDL_BELTHOLD', 'CDL_CLOSINGMARUBOZU', 'CDL_DOJI_10_0.1', 'CDL_ENGULFING', 'CDL_LONGLINE', 'CDL_MARUBOZU', 'CDL_SHORTLINE']"
M963704386469663,EURUSD,2025-01-09T05:10:35,0.18,SELL,1.03104,1.03138,1.03013,2025-01-09T06:10:14.198,0.00,-0.45,15.84,CLOSE_REASON_TAKE_PROFIT,"['CDL_CLOSINGMARUBOZU', 'CDL_DOJI_10_0.1', 'CDL_ENGULFING', 'CDL_HIGHWAVE', 'CDL_HIKKAKE', 'CDL_INSIDE', 'CDL_LONGLEGGEDDOJI', 'CDL_LONGLINE', 'CDL_RICKSHAWMAN', 'CDL_SHORTLINE', 'CDL_SPINNINGTOP']"
M963704386469845,US30,2025-01-09T06:50:14,0.16,BUY,42532.85,42493.25,42637.46,2025-01-09T07:30:44.32,0.00,-0.03,-4.33,CLOSE_REASON_STOP_LOSS,"['CDL_INSIDE', 'CDL_SHORTLINE', 'CDL_SPINNINGTOP']"
M963704386469849,AUDUSD,2025-01-09T06:55:58,0.17,SELL,0.61984,0.62021,0.61885,2025-01-09T07:42:45.002,0.00,-0.43,15.97,CLOSE_REASON_TAKE_PROFIT,"['CDL_BELTHOLD', 'CDL_CLOSINGMARUBOZU', 'CDL_INSIDE', 'CDL_LONGLINE', 'CDL_MARUBOZU', 'CDL_SHORTLINE']"
M963704386469858,EURUSD,2025-01-09T06:57:05,0.06,SELL,1.02992,1.03089,1.02724,2025-01-09T07:00:30.26,0.00,-0.15,-1.32,CLOSE_REASON_STOP_LOSS,"['CDL_BELTHOLD', 'CDL_LONGLINE', 'CDL_SHORTLINE']"
M963704386469882,USDJPY,2025-01-09T07:02:48,0.05,BUY,158.18,158.02,158.52,2025-01-09T07:44:40.231,0.00,-0.13,-5.32,CLOSE_REASON_STOP_LOSS,"['CDL_DOJI_10_0.1', 'CDL_DRAGONFLYDOJI', 'CDL_HIGHWAVE', 'CDL_LONGLEGGEDDOJI', 'CDL_SHORTLINE', 'CDL_SPINNINGTOP', 'CDL_TAKURI']"
M963704386470005,EURUSD,2025-01-09T07:34:27,0.06,SELL,1.02986,1.03093,1.02691,2025-01-09T08:11:15.493,0.00,-0.15,2.16,CLOSE_REASON_STOP_LOSS,"['CDL_3OUTSIDE', 'CDL_BELTHOLD', 'CDL_CLOSINGMARUBOZU', 'CDL_ENGULFING', 'CDL_LONGLINE', 'CDL_MARUBOZU', 'CDL_SPINNINGTOP']"
M963704386470015,NZDUSD,2025-01-09T07:35:39,0.09,SELL,0.55915,0.55978,0.55735,2025-01-09T08:04:24.349,0.00,-0.23,16.01,CLOSE_REASON_TAKE_PROFIT,"['CDL_BELTHOLD', 'CDL_DOJI_10_0.1', 'CDL_HIGHWAVE', 'CDL_HIKKAKE', 'CDL_INSIDE', 'CDL_LONGLEGGEDDOJI', 'CDL_LONGLINE', 'CDL_RICKSHAWMAN', 'CDL_SHORTLINE', 'CDL_SPINNINGTOP']"
M963704386470798,USDJPY,2025-01-09T09:55:42,0.05,SELL,158.07,158.2,157.75,2025-01-09T10:44:15.613,0.00,-0.13,-1.21,CLOSE_REASON_STOP_LOSS,"['CDL_BELTHOLD', 'CDL_CLOSINGMARUBOZU', 'CDL_LONGLINE', 'CDL_MARUBOZU', 'CDL_SHORTLINE']"
M963704386470803,US30,2025-01-09T10:01:33,0.16,BUY,42587.85,42546.63,42689.38,2025-01-09T11:03:33.743,0.00,-0.03,-2.88,CLOSE_REASON_STOP_LOSS,"['CDL_BELTHOLD', 'CDL_CLOSINGMARUBOZU', 'CDL_DOJI_10_0.1', 'CDL_HIGHWAVE', 'CDL_HIKKAKE', 'CDL_INSIDE', 'CDL_LONGLEGGEDDOJI', 'CDL_LONGLINE', 'CDL_MARUBOZU', 'CDL_RICKSHAWMAN', 'CDL_SHORTLINE', 'CDL_SPINNINGTOP']"
M963704386470817,NZDUSD,2025-01-09T10:10:41,0.1,BUY,0.55923,0.55856,0.56082,2025-01-09T15:37:14.759,0.00,-0.25,-0.30,CLOSE_REASON_STOP_LOSS,"['CDL_3OUTSIDE', 'CDL_BELTHOLD', 'CDL_CLOSINGMARUBOZU', 'CDL_DOJI_10_0.1', 'CDL_ENGULFING', 'CDL_HIGHWAVE', 'CDL_HIKKAKE', 'CDL_INSIDE', 'CDL_LONGLEGGEDDOJI', 'CDL_LONGLINE', 'CDL_MARUBOZU', 'CDL_RICKSHAWMAN', 'CDL_SHORTLINE', 'CDL_SPINNINGTOP']"
M963704386470818,AUDUSD,2025-01-09T10:10:45,0.07,BUY,0.61953,0.61866,0.62197,2025-01-09T13:03:29.604,0.00,-0.18,-1.41,CLOSE_REASON_STOP_LOSS,"['CDL_BELTHOLD', 'CDL_DOJI_10_0.1', 'CDL_HIGHWAVE', 'CDL_HIKKAKE', 'CDL_INSIDE', 'CDL_LONGLEGGEDDOJI', 'CDL_LONGLINE', 'CDL_RICKSHAWMAN', 'CDL_SHORTLINE', 'CDL_SPINNINGTOP']"
M963704386470919,USDJPY,2025-01-09T10:56:06,0.05,SELL,157.99,158.13,157.64,2025-01-09T12:57:07.313,0.00,-0.13,5.76,CLOSE_REASON_STOP_LOSS,"['CDL_BELTHOLD', 'CDL_CLOSINGMARUBOZU', 'CDL_LONGLINE', 'CDL_MARUBOZU', 'CDL_SHORTLINE']"
M963704386470922,US500,2025-01-09T10:56:11,0.97,BUY,5903.08,5896.32,5920.12,2025-01-09T11:06:10.504,0.00,-0.23,-6.85,CLOSE_REASON_STOP_LOSS,"['CDL_BELTHOLD', 'CDL_DOJI_10_0.1', 'CDL_HIGHWAVE', 'CDL_INSIDE', 'CDL_LONGLEGGEDDOJI', 'CDL_SHORTLINE', 'CDL_SPINNINGTOP']"
M963704386471494,EURUSD,2025-01-09T12:06:38,0.06,SELL,1.03,1.03,1.03,2025-01-09T12:33:51.111,0.00,-0.15,-0.60,CLOSE_REASON_STOP_LOSS,"['CDL_BELTHOLD', 'CDL_CLOSINGMARUBOZU', 'CDL_HIKKAKE', 'CDL_INSIDE', 'CDL_LONGLINE', 'CDL_MARUBOZU', 'CDL_SHORTLINE', 'CDL_SPINNINGTOP']"
M963704386471534,US500,2025-01-09T12:20:20,0.81,SELL,5896.23,5903.6,5875.98,2025-01-09T13:06:22.198,0.00,-0.2,-4.48,CLOSE_REASON_STOP_LOSS,"['CDL_BELTHOLD', 'CDL_CLOSINGMARUBOZU', 'CDL_LONGLINE', 'CDL_SHORTLINE', 'CDL_SPINNINGTOP']"
M963704386471535,US30,2025-01-09T12:20:23,0.14,SELL,42545.65,42590.78,42417.57,2025-01-09T12:59:50.253,0.00,-0.03,-2.88,CLOSE_REASON_STOP_LOSS,"['CDL_BELTHOLD', 'CDL_CLOSINGMARUBOZU', 'CDL_DOJI_10_0.1', 'CDL_DRAGONFLYDOJI', 'CDL_HAMMER', 'CDL_HIGHWAVE', 'CDL_LONGLEGGEDDOJI', 'CDL_LONGLINE', 'CDL_MARUBOZU', 'CDL_RICKSHAWMAN', 'CDL_SPINNINGTOP', 'CDL_TAKURI']"
M963704386471631,EURUSD,2025-01-09T12:45:04,0.06,SELL,1.02994,1.03089,1.02737,2025-01-09T13:16:14.233,0.00,-0.15,-6.00,CLOSE_REASON_STOP_LOSS,"['CDL_CLOSINGMARUBOZU', 'CDL_DOJI_10_0.1', 'CDL_HIGHWAVE', 'CDL_INSIDE', 'CDL_LONGLEGGEDDOJI', 'CDL_LONGLINE', 'CDL_SHORTLINE', 'CDL_SPINNINGTOP']"
M963704386471778,USDJPY,2025-01-09T13:27:05,0.06,SELL,157.73,157.85,157.45,2025-01-09T14:02:31.875,0.00,-0.15,-1.44,CLOSE_REASON_STOP_LOSS,"['CDL_BELTHOLD', 'CDL_DOJI_10_0.1', 'CDL_HIGHWAVE', 'CDL_LONGLEGGEDDOJI', 'CDL_LONGLINE', 'CDL_RICKSHAWMAN', 'CDL_SPINNINGTOP']"
M963704386471938,US500,2025-01-09T14:01:33,0.65,SELL,5892.23,5901.61,5863.49,,,-0.15,,,"['CDL_BELTHOLD', 'CDL_HIKKAKE', 'CDL_INSIDE', 'CDL_SHORTLINE']"
